,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue ID,Venue Latitude,Venue Longitude,Venue Category
996,Financial District,40.707107107270474,-74.01066544521271,Industry Kitchen,55387c1b498e4eca6482f4f5,40.704833087210226,-74.00478253807265,Italian Restaurant
683,Tribeca,40.721521967443216,-74.01068328559087,Serafina Tribeca,596e8fbd6f706a4c51646b72,40.71589149878244,-74.00898094040447,Italian Restaurant
460,Murray Hill,40.748303077252174,-73.97833207924127,Tarallucci e Vino,57ae765338fa130d6efa6e63,40.74352523602315,-73.98474567926496,Italian Restaurant
1449,Hudson Yards,40.75665808227519,-74.00011136202637,Nitti’s,5bd10c0ca35dce002cb16e6c,40.756726,-73.994175,Italian Restaurant
1375,Stuyvesant Town,40.730999554770605,-73.97405170469203,Nonna's Pizza,558857a7498e0bd8b0a01130,40.7294807434082,-73.98133087158203,Italian Restaurant
649,Lower East Side,40.71780674892765,-73.98089031999291,Piada,43d69120f964a5204f2e1fe3,40.721271115077755,-73.9838724131302,Italian Restaurant
90,East Harlem,40.79224946663033,-73.94418223148523,Rao's,3fd66200f964a5207de81ee3,40.793877078094056,-73.93423985121044,Italian Restaurant
1377,Stuyvesant Town,40.730999554770605,-73.97405170469203,Tutto Il Giorno,4bef0bbcc80dc928c16a27e3,40.72895685,-73.984536,Italian Restaurant
1432,Flatiron,40.73967304763842,-73.99094710528259,Vini E Fritti,59dd1ccaf870fd589f795fca,40.74493966883248,-73.98432077847656,Italian Restaurant
829,West Village,40.73443393572435,-74.00617998126813,Pizzetteria Brunetti NYC,5243928d2fc659b07ab2f357,40.738287721407644,-74.00561324715511,Pizza Place
1414,Flatiron,40.73967304763842,-73.99094710528259,Aunt Jake's,59b47aa8e1f0aa6d9ead23d5,40.733242193831366,-73.99860958276693,Italian Restaurant
1232,Sutton Place,40.760280331313744,-73.96355614094303,Morso NYC,4e83babe9a52bd4693c4c46f,40.75928524878532,-73.96049237372317,Italian Restaurant
957,Battery Park City,40.71193198394565,-74.01686930508617,Pisillo Italian Panini,528bf16711d2b7722da6b51c,40.710530084460785,-74.00752571804911,Sandwich Place
174,Yorkville,40.77592984988488,-73.94711784471826,Due,3fd66200f964a520a0e91ee3,40.77463381076971,-73.95711571128723,Italian Restaurant
651,Lower East Side,40.71780674892765,-73.98089031999291,Giano Restaurant,49d8d101f964a520cb5d1fe3,40.7262419854671,-73.98411424942988,Italian Restaurant
1305,Turtle Bay,40.752042369507215,-73.96770824581834,Casa Lever,4acbe3c4f964a5203bc820e3,40.75916373550688,-73.97301220530474,Italian Restaurant
1354,Tudor City,40.7469174107402,-73.97121928722265,Davio's North Italian Steakhouse,525d7bde498e3a406f590b1d,40.75323333931557,-73.97477368607031,Italian Restaurant
130,Upper East Side,40.77563857330181,-73.96050763135,The Meatball Shop,51c9e3f9498e2cb9c31d19ff,40.77165010970168,-73.95626364966381,Italian Restaurant
688,Tribeca,40.721521967443216,-74.01068328559087,Girello,4e6017d252b1260c121a429e,40.71951172925244,-74.00673665660206,Italian Restaurant
1011,Financial District,40.707107107270474,-74.01066544521271,Parm,556cb8c6498e751e51fbcf41,40.714513918016635,-74.01626377138824,Italian Restaurant
739,Little Italy,40.71932379395907,-73.99730467208073,Pepolino,4ad68c35f964a520c20721e3,40.720911200414974,-74.00515242264551,Italian Restaurant
1374,Stuyvesant Town,40.730999554770605,-73.97405170469203,L’Angeletto,5e337ecf549d49000748791c,40.73537826538086,-73.9829330444336,Italian Restaurant
381,Midtown,40.754691102706225,-73.98166882730305,Olive Garden,42f15a80f964a520bb261fe3,40.75941434851957,-73.98470179681998,Italian Restaurant
650,Lower East Side,40.71780674892765,-73.98089031999291,Bacaro,472a027af964a520ea4b1fe3,40.714467897557796,-73.9915893664933,Italian Restaurant
1491,Hudson Yards,40.75665808227519,-74.00011136202637,La Vela Dining & Bar,5633bec0498e430fc8ba8f3c,40.761156120634936,-73.99813983922871,Italian Restaurant
1149,Civic Center,40.71522892046282,-74.00541529873355,La Bella Vita,5058f3f3e4b0e7b3d5579161,40.71972725769591,-73.99715372833009,Italian Restaurant
1288,Turtle Bay,40.752042369507215,-73.96770824581834,Sola Pasta Bar cart,5afda12c0d8a0f002c87df75,40.75907138610822,-73.97302517033316,Italian Restaurant
399,Midtown,40.754691102706225,-73.98166882730305,La Masseria,4aaaeadcf964a5200c5820e3,40.76091947661139,-73.9865292075568,Italian Restaurant
1229,Sutton Place,40.760280331313744,-73.96355614094303,My Pie,4d3772ec9516236a6a058d51,40.76082855081432,-73.96934034103795,Pizza Place
1283,Turtle Bay,40.752042369507215,-73.96770824581834,Allora Alto,5946256e08815818ea34a928,40.754432,-73.972685,Italian Restaurant
1162,Civic Center,40.71522892046282,-74.00541529873355,Benito One,4a7f56ecf964a520baf31fe3,40.72007917530807,-73.99703268288178,Italian Restaurant
434,Murray Hill,40.748303077252174,-73.97833207924127,Angeletto,5b1db44d0d8a0f002c17fd87,40.753371,-73.969718,Italian Restaurant
383,Midtown,40.754691102706225,-73.98166882730305,Cipriani Le Specialita,4b737b0af964a5208db02de3,40.75182144039072,-73.97675430018707,Italian Restaurant
266,Upper West Side,40.787657998534854,-73.97705923630603,Bellini Italian Restaurant & Brick Oven Pizza,4b786cecf964a52052cd2ee3,40.784655556336745,-73.97352196636533,Italian Restaurant
229,Lenox Hill,40.76811265828733,-73.9588596881376,Sistina,4cf1d4171c158cfa42f6d3b5,40.77457100710825,-73.95425765298152,Italian Restaurant
